gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
Arhgap26.1,210.671794602616,-1.48179374344922,0.21204927861068,1.32519797206393e-13,5.21200362412743e-10
Misp,111.218694866935,2.21138446201754,0.361845898643112,5.21532904263469e-11,6.83729637489408e-08
Arhgap26,57.5055025940234,-2.50641508599182,0.409254979609586,4.59194612479233e-11,6.83729637489408e-08
Per2,64.9232305929105,2.39266910296454,0.437622540146491,2.77252142988648e-09,2.72608169593588e-06
Gm43305,70.3684873532251,2.16195090107552,0.408507735992447,6.16854581931574e-09,4.84351863890866e-06
Fgf1,490.257869722868,-1.23441835390162,0.235653491866359,7.3890444529499e-09,4.84351863890866e-06
Slc6a6,993.886671131053,1.11739845925349,0.245208921182755,2.44469664596215e-07,0.000132775424495682
Plaur,49.2702587632,2.05843097629691,0.454443661017205,2.70074598516515e-07,0.000132775424495682
Nuak2,129.766819019919,1.57820276857468,0.378237704403099,1.28127779333466e-06,0.000458115051016839
Proser2,313.364198895964,0.99859887995172,0.235574631682898,1.05231810143938e-06,0.000458115051016839
Lama3,184.291421175996,-1.03629725745888,0.247522936344522,1.25456533355023e-06,0.000458115051016839
Nr1d2,124.956059521019,1.32450833041561,0.323271728764683,1.91706361245001e-06,0.00062831759898049
Gclc,247.156020434253,1.32581235561943,0.334014271466032,3.05718152420285e-06,0.000890039701899238
Ppl,146.58443252825,1.47334954310926,0.371797064233733,3.16820641408323e-06,0.000890039701899238
Adora1,91.994775037569,1.60013205643818,0.410984014122518,4.09612343841132e-06,0.00107400356555145
Actn1,135.297252511515,1.34394337442507,0.346577453809501,4.60506411467699e-06,0.00113198232268904
Kirrel3,200.577071902418,-1.01382041784363,0.269641635047532,7.62345173097638e-06,0.00176370797987824
Myh9,166.029895038144,1.21875276922033,0.333457200346979,1.07649882293525e-05,0.00235214992811351
Phyhipl,269.179627675452,1.16924840277026,0.326829850963125,1.44044511734842e-05,0.00298172139291122
Sh3rf1,161.084781860294,1.11826904604276,0.31426698576215,1.6026029310809e-05,0.00315151866397059
Rapgef3,189.298037709249,0.994747907558706,0.285811409364948,2.17854550333212e-05,0.00408010450695487
Lypd6b,71.8337104661322,1.12128001037656,0.331805549054398,3.11416585135244e-05,0.0055672792242587
Glis2,93.7195318794017,0.966029191579132,0.286739732255338,3.30885557755128e-05,0.00565814303761269
Fmo2,114.583279601281,-0.980402640382811,0.296107828179446,3.72470735983692e-05,0.00610386418593276
Ankrd12,381.222710061986,0.822112922657527,0.246419094834227,3.88553048176818e-05,0.0061127165539177
Atp10a,80.5600494155078,1.36805628530316,0.418238093010716,4.11332256487439e-05,0.00620930193282315
P4ha1,244.822300933663,0.868577553852614,0.264031869326666,4.42055566028599e-05,0.00620930193282315
Gprc5c,152.204704822714,1.02227842014256,0.311269833190825,4.31900695077865e-05,0.00620930193282315
Ndrg1,127.679745589877,-0.998556586640583,0.307170484312883,4.70392303706851e-05,0.00637949286372084
